,DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Date,Time,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction,Rainfall (kg/m2)
2293,2020-06-13 22:15:00,4136001,iq8k7ZNt4Mwm3w0,24.616666586206893,23.65589327586207,0.0,2020-06-13,22:15:00,83.07,991.25,3.84,210.26,0.003599
2294,2020-06-13 22:30:00,4136001,iq8k7ZNt4Mwm3w0,24.5029664,23.41285413333333,0.0,2020-06-13,22:30:00,83.28,991.17,3.78,209.03,0.0035520000000000005
2295,2020-06-13 22:45:00,4136001,iq8k7ZNt4Mwm3w0,24.393407482758626,23.194318172413798,0.0,2020-06-13,22:45:00,83.48,991.14,3.75,207.96,0.0038729999999999997
2296,2020-06-13 23:00:00,4136001,iq8k7ZNt4Mwm3w0,24.2540863,22.89869883333333,0.0,2020-06-13,23:00:00,83.68,991.16,3.75,207.09,0.004562
2297,2020-06-13 23:15:00,4136001,iq8k7ZNt4Mwm3w0,24.0774854,22.555913166666667,0.0,2020-06-13,23:15:00,83.88,991.19,3.75,206.22,0.005251
2298,2020-06-13 23:30:00,4136001,iq8k7ZNt4Mwm3w0,23.966242310344825,22.415552517241377,0.0,2020-06-13,23:30:00,84.08,991.21,3.74,205.34,0.00594
2299,2020-06-13 23:45:00,4136001,iq8k7ZNt4Mwm3w0,23.834090966666675,22.16977756666667,0.0,2020-06-13,23:45:00,84.26,991.25,3.76,204.78,0.007345999999999999
2300,2020-06-14 00:00:00,4136001,iq8k7ZNt4Mwm3w0,23.775725931034483,22.117713689655165,0.0,2020-06-14,00:00:00,86.62,992.04,4.91,218.09,0.138682
2301,2020-06-14 00:15:00,4136001,iq8k7ZNt4Mwm3w0,23.7299946,22.24156313333333,0.0,2020-06-14,00:15:00,84.6,991.34,3.85,204.27,0.011595000000000001
2302,2020-06-14 00:30:00,4136001,iq8k7ZNt4Mwm3w0,23.651971600000003,22.278454699999998,0.0,2020-06-14,00:30:00,84.77,991.39,3.89,204.02,0.01372
2303,2020-06-14 00:45:00,4136001,iq8k7ZNt4Mwm3w0,23.77284196551724,22.823528482758626,7.810113413793104e-05,2020-06-14,00:45:00,84.72,991.5,3.98,203.96,0.015717
2304,2020-06-14 01:00:00,4136001,iq8k7ZNt4Mwm3w0,24.106607299999997,23.5477671,0.00010620908886666667,2020-06-14,01:00:00,84.47,991.65,4.11,204.07,0.017586
2305,2020-06-14 01:15:00,4136001,iq8k7ZNt4Mwm3w0,24.12137689655172,23.536573827586214,0.0,2020-06-14,01:15:00,84.22,991.81,4.23,204.17,0.019455
2306,2020-06-14 01:30:00,4136001,iq8k7ZNt4Mwm3w0,24.11643896666667,23.0164214,0.0,2020-06-14,01:30:00,83.97,991.96,4.36,204.27,0.021324
2307,2020-06-14 01:45:00,4136001,iq8k7ZNt4Mwm3w0,24.412602766666673,23.53372203333333,0.0,2020-06-14,01:45:00,83.58,992.11,4.5,204.64,0.026306
2308,2020-06-14 02:00:00,4136001,iq8k7ZNt4Mwm3w0,24.503374862068963,23.667025862068968,0.0,2020-06-14,02:00:00,83.04,992.24,4.64,205.25,0.0344
2309,2020-06-14 02:15:00,4136001,iq8k7ZNt4Mwm3w0,24.208179866666665,23.21623126666667,0.0,2020-06-14,02:15:00,82.51,992.38,4.79,205.82,0.042495
2310,2020-06-14 02:30:00,4136001,iq8k7ZNt4Mwm3w0,24.03689703448276,22.98759834482759,0.0,2020-06-14,02:30:00,81.98,992.51,4.93,206.36,0.050589
2311,2020-06-14 02:45:00,4136001,iq8k7ZNt4Mwm3w0,23.97870283333333,22.8038574,0.0,2020-06-14,02:45:00,81.28,992.66,5.07,206.99,0.055438999999999995
2312,2020-06-14 03:00:00,4136001,iq8k7ZNt4Mwm3w0,24.195368310344826,23.62546093103448,1.3237111379310342e-06,2020-06-14,03:00:00,80.42,992.82,5.2,207.68,0.057042999999999996
2313,2020-06-14 03:15:00,4136001,iq8k7ZNt4Mwm3w0,24.0475444,23.161643566666665,0.0,2020-06-14,03:15:00,79.56,992.99,5.33,208.35,0.058647000000000005
2314,2020-06-14 03:30:00,4136001,iq8k7ZNt4Mwm3w0,23.953640766666666,23.00297836666667,0.0,2020-06-14,03:30:00,78.72,993.15,5.46,208.98,0.060252
2315,2020-06-14 03:45:00,4136001,iq8k7ZNt4Mwm3w0,23.96775131034483,22.833656137931037,0.0,2020-06-14,03:45:00,77.93,993.27,5.55,209.39,0.064289
2316,2020-06-14 04:00:00,4136001,iq8k7ZNt4Mwm3w0,24.02683333333333,22.792974966666666,0.0,2020-06-14,04:00:00,77.19,993.35,5.6,209.59,0.070759
2317,2020-06-14 04:15:00,4136001,iq8k7ZNt4Mwm3w0,24.11833255172413,23.167076379310352,0.0,2020-06-14,04:15:00,76.45,993.43,5.66,209.78,0.07722899999999999
2318,2020-06-14 04:30:00,4136001,iq8k7ZNt4Mwm3w0,24.161245966666666,23.494035,0.0,2020-06-14,04:30:00,75.72,993.5,5.71,209.97,0.083699
2319,2020-06-14 04:45:00,4136001,iq8k7ZNt4Mwm3w0,24.01504743333333,23.30908413333333,0.0,2020-06-14,04:45:00,75.04,993.54,5.74,209.98,0.088973
2320,2020-06-14 05:00:00,4136001,iq8k7ZNt4Mwm3w0,23.96164786206897,23.443989827586204,0.0,2020-06-14,05:00:00,74.41,993.55,5.75,209.8,0.093052
2321,2020-06-14 05:15:00,4136001,iq8k7ZNt4Mwm3w0,23.917826,23.409377100000004,0.0,2020-06-14,05:15:00,73.77,993.55,5.77,209.63,0.097131
2322,2020-06-14 05:30:00,4136001,iq8k7ZNt4Mwm3w0,24.09543165517241,23.63225903448276,0.0,2020-06-14,05:30:00,73.15,993.55,5.78,209.45,0.10120900000000001
2323,2020-06-14 05:45:00,4136001,iq8k7ZNt4Mwm3w0,24.128701766666666,23.486613,0.0009635307772000002,2020-06-14,05:45:00,72.63,993.51,5.78,209.18,0.099938
2324,2020-06-14 06:00:00,4136001,iq8k7ZNt4Mwm3w0,24.222949862068962,23.772906068965522,0.012720857172413794,2020-06-14,06:00:00,72.22,993.42,5.78,208.81,0.093317
2325,2020-06-14 06:15:00,4136001,iq8k7ZNt4Mwm3w0,24.34908463333333,24.026523833333336,0.03446178596666667,2020-06-14,06:15:00,71.81,993.32,5.78,208.43,0.08669600000000001
2326,2020-06-14 06:30:00,4136001,iq8k7ZNt4Mwm3w0,24.57034931034483,24.79671503448276,0.06797934979310345,2020-06-14,06:30:00,71.4,993.23,5.78,208.06,0.080074
2327,2020-06-14 06:45:00,4136001,iq8k7ZNt4Mwm3w0,24.901077066666666,26.478002899999996,0.11246313539999997,2020-06-14,06:45:00,71.09,993.13,5.78,207.75,0.075324
2328,2020-06-14 07:00:00,4136001,iq8k7ZNt4Mwm3w0,25.540668275862078,28.2249555862069,0.17602639896551722,2020-06-14,07:00:00,70.88,993.03,5.79,207.51,0.07244500000000001
2329,2020-06-14 07:15:00,4136001,iq8k7ZNt4Mwm3w0,25.920732666666666,30.01071866666667,0.23066198699999999,2020-06-14,07:15:00,70.67,992.92,5.81,207.27,0.069566
2330,2020-06-14 07:30:00,4136001,iq8k7ZNt4Mwm3w0,26.400092827586203,32.388297413793104,0.2933428420689655,2020-06-14,07:30:00,70.47,992.81,5.82,207.03,0.066686
2331,2020-06-14 07:45:00,4136001,iq8k7ZNt4Mwm3w0,26.507665,32.670761166666665,0.374707374,2020-06-14,07:45:00,70.29,992.7,5.82,206.92,0.06564500000000001
2332,2020-06-14 08:00:00,4136001,iq8k7ZNt4Mwm3w0,27.246093724137925,35.330571758620685,0.3206890286206896,2020-06-14,08:00:00,70.14,992.57,5.81,206.92,0.066441
2333,2020-06-14 08:15:00,4136001,iq8k7ZNt4Mwm3w0,26.843411166666666,32.82237119999999,0.25257192500000003,2020-06-14,08:15:00,69.99,992.44,5.8,206.93,0.067238
2334,2020-06-14 08:30:00,4136001,iq8k7ZNt4Mwm3w0,27.329228000000004,34.37789599999999,0.4067320644444445,2020-06-14,08:30:00,69.84,992.31,5.79,206.93,0.068034
2335,2020-06-14 08:45:00,4136001,iq8k7ZNt4Mwm3w0,27.56819256666667,35.29863899999999,0.3368159026666667,2020-06-14,08:45:00,69.77,992.2,5.77,207.16,0.069816
2336,2020-06-14 09:00:00,4136001,iq8k7ZNt4Mwm3w0,28.24413975862069,39.94139131034481,0.6121185824137931,2020-06-14,09:00:00,69.78,992.09,5.74,207.6,0.07258400000000001
2337,2020-06-14 09:15:00,4136001,iq8k7ZNt4Mwm3w0,28.443925033333336,39.15535706666665,0.46404927799999995,2020-06-14,09:15:00,69.79,991.99,5.7,208.05,0.075351
2338,2020-06-14 09:30:00,4136001,iq8k7ZNt4Mwm3w0,28.624261172413803,39.78399541379311,0.437681084137931,2020-06-14,09:30:00,69.81,991.88,5.66,208.5,0.07811900000000001
2339,2020-06-14 09:45:00,4136001,iq8k7ZNt4Mwm3w0,28.734169533333336,38.275773,0.39408880866666657,2020-06-14,09:45:00,69.95,991.8,5.62,208.97,0.083402
2340,2020-06-14 10:00:00,4136001,iq8k7ZNt4Mwm3w0,28.86396534482758,38.06350293103447,0.4686161110344828,2020-06-14,10:00:00,70.22,991.74,5.56,209.45,0.0912
2341,2020-06-14 10:15:00,4136001,iq8k7ZNt4Mwm3w0,30.014205866666664,44.89655873333334,0.7643584866666667,2020-06-14,10:15:00,70.49,991.68,5.5,209.94,0.098998
2342,2020-06-14 10:30:00,4136001,iq8k7ZNt4Mwm3w0,30.63661986206896,48.25690844827587,0.847347625862069,2020-06-14,10:30:00,70.77,991.62,5.45,210.44,0.106796
2343,2020-06-14 10:45:00,4136001,iq8k7ZNt4Mwm3w0,30.43290503333333,43.14604706666668,0.5323032116666666,2020-06-14,10:45:00,71.21,991.59,5.38,211.05,0.11571300000000001
2344,2020-06-14 11:00:00,4136001,iq8k7ZNt4Mwm3w0,31.127603482758627,47.85183613793103,0.7720220348275862,2020-06-14,11:00:00,71.83,991.61,5.31,211.76,0.125748
2345,2020-06-14 11:15:00,4136001,iq8k7ZNt4Mwm3w0,31.79656173333333,50.92126149999999,0.7826601940000001,2020-06-14,11:15:00,72.45,991.62,5.23,212.49,0.135783
2346,2020-06-14 11:30:00,4136001,iq8k7ZNt4Mwm3w0,31.37812434482759,47.14193506896552,0.754396708275862,2020-06-14,11:30:00,73.08,991.63,5.16,213.25,0.145818
2347,2020-06-14 11:45:00,4136001,iq8k7ZNt4Mwm3w0,31.610847068965526,46.60220337931034,0.5332220434482758,2020-06-14,11:45:00,73.84,991.7,5.08,213.78,0.15020899999999998
2348,2020-06-14 12:00:00,4136001,iq8k7ZNt4Mwm3w0,30.9920359,42.58682973333333,0.5855762653333334,2020-06-14,12:00:00,74.72,991.82,5.0,214.09,0.148955
2349,2020-06-14 12:15:00,4136001,iq8k7ZNt4Mwm3w0,32.03907856666667,49.36540720000001,0.8787766163333333,2020-06-14,12:15:00,75.62,991.94,4.92,214.41,0.1477
2350,2020-06-14 12:30:00,4136001,iq8k7ZNt4Mwm3w0,31.558936862068965,48.934904137931035,0.9213555827586208,2020-06-14,12:30:00,76.53,992.06,4.84,214.74,0.146446
2351,2020-06-14 12:45:00,4136001,iq8k7ZNt4Mwm3w0,32.10389506666667,52.80110570000001,0.8849503783333331,2020-06-14,12:45:00,77.51,992.17,4.72,214.66,0.151239
2352,2020-06-14 13:00:00,4136001,iq8k7ZNt4Mwm3w0,32.306681793103444,52.9857893448276,0.9029522003448276,2020-06-14,13:00:00,78.54,992.28,4.57,214.13,0.162078
2353,2020-06-14 13:15:00,4136001,iq8k7ZNt4Mwm3w0,32.70611060000002,52.17447213333333,0.8873814986666667,2020-06-14,13:15:00,79.6,992.38,4.42,213.57,0.17291800000000002
2354,2020-06-14 13:30:00,4136001,iq8k7ZNt4Mwm3w0,32.6373982413793,50.71291168965517,0.8256354096551725,2020-06-14,13:30:00,80.66,992.49,4.27,212.98,0.183757
2355,2020-06-14 13:45:00,4136001,iq8k7ZNt4Mwm3w0,32.64825039999999,50.36221213333334,0.757183638,2020-06-14,13:45:00,81.55,992.61,4.15,212.15,0.184701
2356,2020-06-14 14:00:00,4136001,iq8k7ZNt4Mwm3w0,32.95608731034483,48.68971824137931,0.7570201910344829,2020-06-14,14:00:00,82.24,992.74,4.09,211.1,0.175749
2357,2020-06-14 14:15:00,4136001,iq8k7ZNt4Mwm3w0,32.49408363333333,44.67058416666666,0.453138228,2020-06-14,14:15:00,82.95,992.87,4.02,210.02,0.166796
2358,2020-06-14 14:30:00,4136001,iq8k7ZNt4Mwm3w0,31.499514862068967,38.70719641379311,0.3450704103448276,2020-06-14,14:30:00,83.65,993.01,3.95,208.9,0.157844
2359,2020-06-14 14:45:00,4136001,iq8k7ZNt4Mwm3w0,32.33495163333333,44.24039810000001,0.6560674536666667,2020-06-14,14:45:00,84.12,993.13,3.92,207.88,0.150669
2360,2020-06-14 15:00:00,4136001,iq8k7ZNt4Mwm3w0,31.692615310344824,42.727485172413786,0.36936321655172416,2020-06-14,15:00:00,84.35,993.24,3.92,206.99,0.14527
2361,2020-06-14 15:15:00,4136001,iq8k7ZNt4Mwm3w0,30.196788566666665,35.68807996666667,0.18432292133333333,2020-06-14,15:15:00,84.57,993.36,3.91,206.1,0.139872
2362,2020-06-14 15:30:00,4136001,iq8k7ZNt4Mwm3w0,30.65995310344827,35.30610289655172,0.4304188627586207,2020-06-14,15:30:00,84.8,993.47,3.91,205.21,0.134473
2363,2020-06-14 15:45:00,4136001,iq8k7ZNt4Mwm3w0,31.989416533333333,43.63690883333333,0.5305140446666666,2020-06-14,15:45:00,84.9,993.57,3.92,204.35,0.129164
2364,2020-06-14 16:00:00,4136001,iq8k7ZNt4Mwm3w0,31.394239862068964,39.10474593103447,0.3272701637931035,2020-06-14,16:00:00,84.9,993.66,3.92,203.53,0.12394300000000001
2365,2020-06-14 16:15:00,4136001,iq8k7ZNt4Mwm3w0,30.74876806666666,36.07138060000001,0.20671780533333334,2020-06-14,16:15:00,84.89,993.74,3.92,202.71,0.118723
2366,2020-06-14 16:30:00,4136001,iq8k7ZNt4Mwm3w0,30.889039137931036,36.30051193103449,0.31382971068965515,2020-06-14,16:30:00,84.88,993.83,3.92,201.89,0.11350199999999999
2367,2020-06-14 16:45:00,4136001,iq8k7ZNt4Mwm3w0,29.79161579999999,35.120568933333324,0.17535908133333333,2020-06-14,16:45:00,84.9,993.85,3.92,201.04,0.108702
2368,2020-06-14 17:00:00,4136001,iq8k7ZNt4Mwm3w0,27.71768493333333,31.93408716666667,0.1725242038,2020-06-14,17:00:00,84.92,993.81,3.92,200.15,0.104322
2369,2020-06-14 17:15:00,4136001,iq8k7ZNt4Mwm3w0,26.899515137931036,30.41965662068965,0.14360078489655173,2020-06-14,17:15:00,84.95,993.77,3.92,199.26,0.09994299999999999
2370,2020-06-14 17:30:00,4136001,iq8k7ZNt4Mwm3w0,26.523709166666666,29.40315043333333,0.10872140319999997,2020-06-14,17:30:00,84.98,993.73,3.92,198.37,0.095563
2371,2020-06-14 17:45:00,4136001,iq8k7ZNt4Mwm3w0,26.32929734482758,28.677474517241386,0.10481943872413793,2020-06-14,17:45:00,85.03,993.65,3.94,197.84,0.09485700000000001
2372,2020-06-14 18:00:00,4136001,iq8k7ZNt4Mwm3w0,26.29677636666667,28.153064,0.06869071106666667,2020-06-14,18:00:00,85.1,993.53,3.98,197.65,0.097826
2373,2020-06-14 18:15:00,4136001,iq8k7ZNt4Mwm3w0,26.174056413793107,27.16848427586207,0.040750378655172406,2020-06-14,18:15:00,85.18,993.42,4.02,197.47,0.10079400000000001
2374,2020-06-14 18:30:00,4136001,iq8k7ZNt4Mwm3w0,26.235976966666666,26.38716646666667,0.01679531105,2020-06-14,18:30:00,85.25,993.3,4.06,197.29,0.10376300000000001
2375,2020-06-14 18:45:00,4136001,iq8k7ZNt4Mwm3w0,26.370777137931036,26.32448631034483,0.0016383259080689654,2020-06-14,18:45:00,85.35,993.16,4.1,197.34,0.1042
2376,2020-06-14 19:00:00,4136001,iq8k7ZNt4Mwm3w0,26.391504066666666,26.25866303333333,0.0,2020-06-14,19:00:00,85.45,992.99,4.14,197.61,0.102104
2377,2020-06-14 19:15:00,4136001,iq8k7ZNt4Mwm3w0,26.318566620689648,25.850328,0.0,2020-06-14,19:15:00,85.56,992.82,4.19,197.88,0.100009
2378,2020-06-14 19:30:00,4136001,iq8k7ZNt4Mwm3w0,26.152496199999995,25.51716816666667,0.0,2020-06-14,19:30:00,85.67,992.65,4.24,198.14,0.097914
2379,2020-06-14 19:45:00,4136001,iq8k7ZNt4Mwm3w0,26.05676076666667,25.324434333333336,0.0,2020-06-14,19:45:00,85.75,992.5,4.27,198.46,0.096044
2380,2020-06-14 20:00:00,4136001,iq8k7ZNt4Mwm3w0,26.08618082758621,25.719854862068964,0.0,2020-06-14,20:00:00,85.8,992.35,4.3,198.84,0.094398
2381,2020-06-14 20:15:00,4136001,iq8k7ZNt4Mwm3w0,26.05780246666667,25.877702600000003,0.0,2020-06-14,20:15:00,85.85,992.2,4.32,199.22,0.092752
2382,2020-06-14 20:30:00,4136001,iq8k7ZNt4Mwm3w0,25.538560655172414,25.54089251724139,0.0,2020-06-14,20:30:00,85.9,992.05,4.35,199.6,0.09110700000000001
2383,2020-06-14 20:45:00,4136001,iq8k7ZNt4Mwm3w0,24.681337433333336,24.358361833333333,0.0,2020-06-14,20:45:00,85.96,991.94,4.38,200.37,0.09171499999999999
2384,2020-06-14 21:00:00,4136001,iq8k7ZNt4Mwm3w0,24.35666331034483,23.760432896551727,0.0,2020-06-14,21:00:00,86.01,991.86,4.41,201.52,0.094577
2385,2020-06-14 21:15:00,4136001,iq8k7ZNt4Mwm3w0,24.30556033333333,23.648791600000003,0.0,2020-06-14,21:15:00,86.06,991.78,4.45,202.66,0.097439
2386,2020-06-14 21:30:00,4136001,iq8k7ZNt4Mwm3w0,24.49261068965517,23.475766068965516,0.0,2020-06-14,21:30:00,86.11,991.7,4.49,203.77,0.1003
2387,2020-06-14 21:45:00,4136001,iq8k7ZNt4Mwm3w0,24.129279699999998,22.79287313333333,0.0,2020-06-14,21:45:00,86.17,991.67,4.53,205.23,0.102848
2388,2020-06-14 22:00:00,4136001,iq8k7ZNt4Mwm3w0,24.05143143333333,22.558529766666673,0.0,2020-06-14,22:00:00,86.24,991.68,4.57,207.0,0.105082
2389,2020-06-14 22:15:00,4136001,iq8k7ZNt4Mwm3w0,24.156552827586204,22.762150206896553,0.0,2020-06-14,22:15:00,86.31,991.69,4.61,208.75,0.10731600000000001
2390,2020-06-14 22:30:00,4136001,iq8k7ZNt4Mwm3w0,24.138060566666674,22.858555600000006,0.0,2020-06-14,22:30:00,86.38,991.71,4.66,210.45,0.109551
2391,2020-06-14 22:45:00,4136001,iq8k7ZNt4Mwm3w0,24.185657379310346,22.922952586206893,0.0,2020-06-14,22:45:00,86.44,991.74,4.71,211.94,0.112732
2392,2020-06-14 23:00:00,4136001,iq8k7ZNt4Mwm3w0,24.412541766666664,23.356136166666666,0.0,2020-06-14,23:00:00,86.5,991.78,4.76,213.21,0.11685999999999999
2393,2020-06-14 23:15:00,4136001,iq8k7ZNt4Mwm3w0,24.65291536666667,23.91376343333333,0.0,2020-06-14,23:15:00,86.55,991.83,4.81,214.46,0.12098800000000001
2394,2020-06-14 23:30:00,4136001,iq8k7ZNt4Mwm3w0,24.70239134482759,24.18513027586207,0.0,2020-06-14,23:30:00,86.61,991.88,4.86,215.68,0.125116
2395,2020-06-14 23:45:00,4136001,iq8k7ZNt4Mwm3w0,24.5347565,23.921970633333334,0.0,2020-06-14,23:45:00,86.63,991.94,4.89,216.88,0.13101400000000002
2396,2020-06-15 00:00:00,4136001,iq8k7ZNt4Mwm3w0,24.48687631034483,23.8462514137931,0.0,2020-06-15,00:00:00,84.93,993.16,4.14,225.66,0.049182
2397,2020-06-15 00:15:00,4136001,iq8k7ZNt4Mwm3w0,24.50937833333333,23.90285123333333,0.0,2020-06-15,00:15:00,86.6,992.13,4.93,219.28,0.14635
2398,2020-06-15 00:30:00,4136001,iq8k7ZNt4Mwm3w0,24.605338241379307,24.172736862068962,0.0,2020-06-15,00:30:00,86.59,992.22,4.95,220.47,0.15401800000000002
2399,2020-06-15 00:45:00,4136001,iq8k7ZNt4Mwm3w0,24.679791366666667,24.45914196666667,0.0,2020-06-15,00:45:00,86.39,992.35,5.02,221.62,0.153971
2400,2020-06-15 01:00:00,4136001,iq8k7ZNt4Mwm3w0,24.636372899999998,24.380418766666665,0.0,2020-06-15,01:00:00,86.02,992.52,5.12,222.7,0.146208
2401,2020-06-15 01:15:00,4136001,iq8k7ZNt4Mwm3w0,24.557383482758627,24.403434034482764,0.0,2020-06-15,01:15:00,85.64,992.69,5.22,223.74,0.138446
2402,2020-06-15 01:30:00,4136001,iq8k7ZNt4Mwm3w0,24.537739166666665,24.40371613333333,0.0,2020-06-15,01:30:00,85.27,992.86,5.33,224.74,0.130683
2403,2020-06-15 01:45:00,4136001,iq8k7ZNt4Mwm3w0,24.493566137931037,24.322199103448273,0.0,2020-06-15,01:45:00,84.69,993.03,5.42,225.77,0.124286
2404,2020-06-15 02:00:00,4136001,iq8k7ZNt4Mwm3w0,24.576141533333335,24.331221500000005,0.0,2020-06-15,02:00:00,83.9,993.22,5.51,226.84,0.119256
2405,2020-06-15 02:15:00,4136001,iq8k7ZNt4Mwm3w0,24.5805764,24.441901766666664,0.0,2020-06-15,02:15:00,83.12,993.4,5.59,227.88,0.114225
2406,2020-06-15 02:30:00,4136001,iq8k7ZNt4Mwm3w0,24.59707010344828,24.42946341379309,0.0,2020-06-15,02:30:00,82.35,993.58,5.67,228.89,0.109194
2407,2020-06-15 02:45:00,4136001,iq8k7ZNt4Mwm3w0,24.22866923333333,23.93627113333333,0.0,2020-06-15,02:45:00,81.46,993.74,5.74,229.75,0.10566700000000001
2408,2020-06-15 03:00:00,4136001,iq8k7ZNt4Mwm3w0,24.000265344827586,23.42331768965517,0.0,2020-06-15,03:00:00,80.47,993.86,5.78,230.5,0.103645
2409,2020-06-15 03:15:00,4136001,iq8k7ZNt4Mwm3w0,24.1572967,23.330549266666665,0.0,2020-06-15,03:15:00,79.5,993.98,5.82,231.23,0.101622
2410,2020-06-15 03:30:00,4136001,iq8k7ZNt4Mwm3w0,24.214068633333333,23.349376566666667,0.0,2020-06-15,03:30:00,78.53,994.1,5.86,231.96,0.0996
2411,2020-06-15 03:45:00,4136001,iq8k7ZNt4Mwm3w0,24.406245896551727,23.08914489655173,0.0,2020-06-15,03:45:00,77.7,994.18,5.89,232.47,0.096823
2412,2020-06-15 04:00:00,4136001,iq8k7ZNt4Mwm3w0,24.41399036666667,23.157796266666665,0.0,2020-06-15,04:00:00,76.99,994.22,5.9,232.77,0.09329
2413,2020-06-15 04:15:00,4136001,iq8k7ZNt4Mwm3w0,24.43243089655173,23.66372365517241,0.0,2020-06-15,04:15:00,76.29,994.26,5.91,233.08,0.089758
2414,2020-06-15 04:30:00,4136001,iq8k7ZNt4Mwm3w0,24.46265573333333,23.861150100000003,0.0,2020-06-15,04:30:00,75.59,994.3,5.92,233.38,0.086226
2415,2020-06-15 04:45:00,4136001,iq8k7ZNt4Mwm3w0,24.452216700000005,23.850167966666675,0.0,2020-06-15,04:45:00,74.95,994.28,5.94,233.68,0.082851
2416,2020-06-15 05:00:00,4136001,iq8k7ZNt4Mwm3w0,24.497161724137932,23.95881503448275,3.971212344827586e-06,2020-06-15,05:00:00,74.37,994.21,5.96,233.99,0.079634
2417,2020-06-15 05:15:00,4136001,iq8k7ZNt4Mwm3w0,24.4542309,23.661917166666665,0.0,2020-06-15,05:15:00,73.78,994.13,5.99,234.29,0.076416
2418,2020-06-15 05:30:00,4136001,iq8k7ZNt4Mwm3w0,24.554839103448273,23.82317896551724,0.0,2020-06-15,05:30:00,73.21,994.06,6.01,234.59,0.073199
2419,2020-06-15 05:45:00,4136001,iq8k7ZNt4Mwm3w0,24.396636066666666,23.91243906666667,0.0005463807966333334,2020-06-15,05:45:00,72.8,993.96,6.03,234.89,0.069799
2420,2020-06-15 06:00:00,4136001,iq8k7ZNt4Mwm3w0,24.37287865517241,23.750938758620702,0.010401671813793102,2020-06-15,06:00:00,72.57,993.83,6.06,235.19,0.066216
2421,2020-06-15 06:15:00,4136001,iq8k7ZNt4Mwm3w0,24.39614873333333,24.135337333333336,0.024327585899999997,2020-06-15,06:15:00,72.34,993.7,6.09,235.48,0.06263400000000001
2422,2020-06-15 06:30:00,4136001,iq8k7ZNt4Mwm3w0,24.604524833333336,25.12929993333333,0.06184077003333334,2020-06-15,06:30:00,72.11,993.58,6.12,235.77,0.059051
2423,2020-06-15 06:45:00,4136001,iq8k7ZNt4Mwm3w0,24.861909793103447,26.39437968965517,0.08667768896551725,2020-06-15,06:45:00,71.96,993.45,6.14,235.97,0.055715999999999995
2424,2020-06-15 07:00:00,4136001,iq8k7ZNt4Mwm3w0,25.043574033333336,27.291026799999997,0.15277954966666668,2020-06-15,07:00:00,71.89,993.32,6.16,236.09,0.052627999999999994
2425,2020-06-15 07:15:00,4136001,iq8k7ZNt4Mwm3w0,25.55876934482759,29.276119931034483,0.17878593910344834,2020-06-15,07:15:00,71.82,993.19,6.19,236.2,0.04954
2426,2020-06-15 07:30:00,4136001,iq8k7ZNt4Mwm3w0,25.937238599999993,29.3118408,0.16240019,2020-06-15,07:30:00,71.74,993.07,6.21,236.32,0.046452
2427,2020-06-15 07:45:00,4136001,iq8k7ZNt4Mwm3w0,26.61436096551725,31.78032931034483,0.33678621448275853,2020-06-15,07:45:00,71.71,992.94,6.22,236.38,0.045239
2428,2020-06-15 08:00:00,4136001,iq8k7ZNt4Mwm3w0,27.251524827586213,34.611373482758616,0.3844586831034483,2020-06-15,08:00:00,71.71,992.82,6.24,236.39,0.045899
2429,2020-06-15 08:15:00,4136001,iq8k7ZNt4Mwm3w0,27.623727433333336,36.123373466666656,0.4489276293333333,2020-06-15,08:15:00,71.71,992.69,6.25,236.4,0.046560000000000004
2430,2020-06-15 08:30:00,4136001,iq8k7ZNt4Mwm3w0,28.46172575862069,39.34674931034481,0.5609170755172413,2020-06-15,08:30:00,71.71,992.57,6.27,236.41,0.047221
2431,2020-06-15 08:45:00,4136001,iq8k7ZNt4Mwm3w0,29.14302253333333,41.536315766666654,0.6170584573333334,2020-06-15,08:45:00,71.76,992.47,6.27,236.48,0.048105
2432,2020-06-15 09:00:00,4136001,iq8k7ZNt4Mwm3w0,29.2166411724138,41.27112031034483,0.5270469972413793,2020-06-15,09:00:00,71.85,992.38,6.26,236.62,0.049213
2433,2020-06-15 09:15:00,4136001,iq8k7ZNt4Mwm3w0,29.33822023333333,41.02275870000001,0.6046747926666668,2020-06-15,09:15:00,71.94,992.29,6.25,236.76,0.050321
2434,2020-06-15 09:30:00,4136001,iq8k7ZNt4Mwm3w0,29.227540068965517,39.03180975862068,0.3435623724137931,2020-06-15,09:30:00,72.04,992.21,6.25,236.9,0.051428999999999996
2435,2020-06-15 09:45:00,4136001,iq8k7ZNt4Mwm3w0,28.86406143333333,37.6525612,0.5824216149999999,2020-06-15,09:45:00,72.21,992.15,6.23,237.08,0.051903
2436,2020-06-15 10:00:00,4136001,iq8k7ZNt4Mwm3w0,29.990695344827586,45.51195368965517,0.8296770282758622,2020-06-15,10:00:00,72.47,992.14,6.19,237.28,0.051743
2437,2020-06-15 10:15:00,4136001,iq8k7ZNt4Mwm3w0,30.60324923333333,47.43976413333333,0.7662448646666666,2020-06-15,10:15:00,72.73,992.12,6.15,237.49,0.051583000000000004
